Index,Question,Subject,Correct_spark4.0-ultra,Extracted_spark4.0-ultra,Score_spark4.0-ultra,Invalid_spark4.0-ultra
13,Berkeley asserts that existing and perceiving are _____.,philosophy,True,A,1.0,False
15,Berkeley believes that sensible things cannot exist except in _____.,philosophy,True,A,1.0,False
14,"According to Rawls, the term âjustice as fairnessâ?conveys the idea that the principles of justice are agreed to in an initial position that is _____.",philosophy,True,D,1.0,False
17," In his discussion of the Divided Line, Plato says that, in contrast to mere belief or opinion, knowledge is a belief for which we give reasons or justifications by appealing:",philosophy,True,D,1.0,False
18,What was Clarence Darrow's belief about life's meaning?,philosophy,False,C,0.0,False
16,Singer claims that his argument upsets the traditional distinction between:,philosophy,False,,0.0,True
20,"According to Moore, we are thinking about good whenever we think about:",philosophy,False,,0.0,True
21,Baier argues that genuine moral rules:,philosophy,False,,0.0,True
19,Stevensonâs primary aim in this paper is to:,philosophy,False,,0.0,True
24,Epictetus claims that things within our power are __________ and things not in our power are __________.,philosophy,False,,0.0,True
23,Philosophy is concerned primarily with identifying beliefs about human existence and evaluating arguments that support those beliefs.  These activities can be summarized in two questions that drive philosophical investigations:,philosophy,True,B,1.0,False
25,Hume divides our perceptions into two categories:,philosophy,True,B,1.0,False
22,"Nussbaum claims that to many current ethical theorists, turning to an ethical approach based on the virtues is connected with a turn toward:",philosophy,False,,0.0,True
26,"Aristotle says  that what makes things be what they are--their essence--does not exist apart from individ-uals that exist in the world.  So if all the members of a species were destroyed, then their essence or form:",philosophy,True,A,1.0,False
28,"""There is no rationale for myth because it is through myth that reason itself is defined.""  This means that:",philosophy,False,D,0.0,False
27,"According to Socrates, an unexamined life is not worth living; and it certainly could not be a virtuous life.  Why not?",philosophy,True,C,1.0,False
29,"According to Epicurus, a law is unjust when:",philosophy,False,,0.0,True
30,Leo Tolstoy says that art is _____.,philosophy,False,,0.0,True
31,Aquinas holds that the last end of man is:,philosophy,True,B,1.0,False
33,Epicurus claims that all other virtues spring from:,philosophy,False,,0.0,True
32,"According to Kant, the supreme principle of morality is:",philosophy,False,,0.0,True
35,"The systematic use of critical reasoning to try to find answers to fundamental questions about reality, morality, and knowledge is called _____.",philosophy,True,B,1.0,False
34,"According to Butler, it is impossible to:",philosophy,False,,0.0,True
36,"According to Mill, to determine whether one pleasure is more valuable than another, we must _____.",philosophy,True,B,1.0,False
38,Kant claims that the natural purpose of reason is to:,philosophy,False,,0.0,True
37,"According to Hobbes, the definition of injustice is _____.",philosophy,True,C,1.0,False
39,Hare claims that the two essential features of the logic of moral judgments are:,philosophy,False,,0.0,True
40,Mill defines âutilityâ?as:,philosophy,True,C,1.0,False
42,How does Stevenson respond to the objection that his theory does not account for the kind of goodness that is objective and is known a priori?,philosophy,False,,0.0,True
41,"To Kant, making a lying promise would be wrong because _____.",philosophy,True,C,1.0,False
45,Paley maintains that the key difference between the âcontrivanceâ?of a watch and that of nature is that the latter is _____.,philosophy,True,D,1.0,False
43,Wolf claims that interpreting Kantâs ethics so that it consists of a finite set of constraints:,philosophy,True,B,1.0,False
44,The famous statement âAn unexamined life is not worth livingâ?is attributed to _____.,philosophy,True,C,1.0,False
46,"Concerning the relationship between morality and theology, Bentham claims that:",philosophy,False,,0.0,True
47,"For the soft determinist, to say that you could have done otherwise is to say that you would have done otherwise if _____.",philosophy,False,B,0.0,False
48,"According to Ross, our prima facie duties:",philosophy,False,,0.0,True
50,"In Aquinasâs view, manâs ultimate happiness consists in:",philosophy,True,D,1.0,False
49,"According to Rawls, behind the veil of ignorance, the principles of justice are _____.",philosophy,True,D,1.0,False
51,Taurek claims that if faced with the choice between saving the life of X or the arm of Y:,philosophy,True,D,1.0,False
52,Wolf argues that the unattractiveness of the moral saint:,philosophy,False,C,0.0,False
54,Gauthier claims that there is nothing for practical rationality to be besides:,philosophy,False,,0.0,True
53,"Plato's suggestion that knowledge is innate or remembered as a result of being triggered by experience is in response to a paradox he sets up for himself.  The paradox, now referred to as Meno's Paradox, has to do with the question of:",philosophy,False,,0.0,True
55,"Socrates' claim that ""the unexamined life is not worth living"" is often cited as a central theme in the activities of people.  By it, Socrates is typically understood to mean that:",philosophy,True,C,1.0,False
56,Nagel claims that the problem of moral luck is closely connected to the problem of:,philosophy,False,,0.0,True
57,"""Is there anything you would be willing to die for?"" is a philosophical question insofar as:",philosophy,True,C,1.0,False
58,Hume defines virtue as:,philosophy,True,C,1.0,False
59,Parfit claims that:,philosophy,True,C,1.0,False
61,"According to Hume, morality is ultimately based on:",philosophy,True,D,1.0,False
60,"According to Baierâs theory, the second step in assessing whether an action is morally permissible is to find out:",philosophy,True,B,1.0,False
62,"According to Kant, moral laws are:",philosophy,True,A,1.0,False
63,"Wolf claims that ultimately, normative questions must be assessed from:",philosophy,False,,0.0,True
65,"According to Sartre, if God does not exist, _____.",philosophy,False,C,0.0,False
64,"Baier claims that for a rule to belong the morality of a group, the rule must be:",philosophy,True,D,1.0,False
66,Baggini accuses pessimists of mixing up the two senses of _____.,philosophy,False,,0.0,True
67,Which of the following is an example of deception in business research?,philosophy,False,,0.0,True
68,Feinberg claims that most arguments for psychological egoism:,philosophy,True,D,1.0,False
69,Descartes had been disillusioned by his discovery that many of the alleged truths learned in his youth were _____.,philosophy,True,C,1.0,False
70,Critics of the divine command theory have argued that the theory implies that God's commands are _____.,philosophy,False,,0.0,True
71,Aquinas argues that the end of every action is:,philosophy,True,C,1.0,False
72,Epicurus holds that philosophy is:,philosophy,False,,0.0,True
73,"According to Parfit, both Taurek and Lewis assume that for there to be a âsum of pain,â?it must be:",philosophy,True,B,1.0,False
75,An important formal characteristic of art is_____.,philosophy,True,D,1.0,False
74,Mill claims that in deciding how to act:,philosophy,False,A,0.0,False
77,"In the case of the debtors, the moral argument against imprisoning A relies on:",philosophy,True,B,1.0,False
76,"According to Hobbes, in the condition of man in which there is a state of war of everyone against everyone, every man has a right to _____.",philosophy,False,,0.0,True
78,"According to Hume, justice:",philosophy,False,,0.0,True
80,Berkeley insists that heat and cold are _____.,philosophy,True,D,1.0,False
79,"Why is it important that personal data about research participants are kept within secure, confidential records?",philosophy,False,,0.0,True
81,"According to Moore, the most fundamental question in all of ethics is:",philosophy,False,,0.0,True
82,Bentham claims that actions are right or wrong in virtue of:,philosophy,True,B,1.0,False
83,"Which of the following concepts can be defined, according to Moore?",philosophy,True,C,1.0,False
85,"According to Kant, the moral worth of an action depends on:",philosophy,True,C,1.0,False
84,Cicero argues that we will never go morally astray if we:,philosophy,False,,0.0,True
86,Epictetus recommends that we refrain from:,philosophy,False,,0.0,True
87,Nussbaum claims that our modern debates about homosexuality:,philosophy,False,,0.0,True
89,"According to Ross, we should construct a moral theory by:",philosophy,False,,0.0,True
88,"To say that ""philosophy"" (like ""love"" or ""art"") is not a closed concept means that we cannot state the necessary and sufficient conditions by which it is defined.  Rather, philosophic issues are identifiable as having ""family resemblances"" with one another.  In other words:",philosophy,False,,0.0,True
90,A prima facie duty is a characteristic of an act in virtue of which the act:,philosophy,False,,0.0,True
91," According to Socrates, the task of the wise and virtuous person is not simply to learn various examples of just or virtuous actions but to learn the essence of justice or virtue, because:",philosophy,False,,0.0,True
92,Baier claims that ethical skepticism is often due to:,philosophy,True,B,1.0,False
93,Aquinas claim that all human operations appear to serve:,philosophy,False,,0.0,True
94,"According to Stevenson, moral disagreements involve:",philosophy,False,C,0.0,False
97,"Apart from the fact that it is ""not a nice thing to do"", what is an important ethical disadvantage of deceiving participants?",philosophy,True,A,1.0,False
95,"According to Hobbes, whenever and wherever men live without a common power to keep them all in awe, there is _____.",philosophy,True,B,1.0,False
98,Stevenson claims that the primary use of ethical judgments is to:,philosophy,False,,0.0,True
96,Hare claims that all moral arguments are:,philosophy,False,,0.0,True
99,"Butler claims that, strictly speaking, the only thing that anyone has a right to is:",philosophy,False,,0.0,True
100,Augustine holds that we can never err:,philosophy,False,,0.0,True
101,"According to Brandtâs theory, an ideal moral rule is one that would:",philosophy,True,C,1.0,False
102,Hare asserts that ethics and science are similar in that:,philosophy,True,C,1.0,False
103,Hume argues that the criteria for judging aesthetic value are _____.,philosophy,True,A,1.0,False
106,Aquinas claims that the ultimate perfection of operation is:,philosophy,False,D,0.0,False
104,How many categories of ethical principles do Diener and Crandell refer to?,philosophy,True,B,1.0,False
105,In response to the claim that deliberative justification is incomplete:,philosophy,False,,0.0,True
107,Rawls argues that parties in the original position would not accept utilitarianism because:,philosophy,False,C,0.0,False
108,What does the notion of âmeaning in lifeâ?refer to?,philosophy,True,C,1.0,False
109,Stevenson identifies the meaning of a term with:,philosophy,True,C,1.0,False
110,Hume thinks that each mind perceives _____.,philosophy,True,B,1.0,False
111,Descartes says that the chief characteristic of physical things is that _____.,philosophy,True,D,1.0,False
112,"In Book II of the Republic, Glaucon claims that justice originates from:",philosophy,False,,0.0,True
114,"According to Paley, we must conclude that a watch had an intelligent designer if the watch _____.",philosophy,True,A,1.0,False
113,Augustine identifies evil with:,philosophy,True,B,1.0,False
115,"According to Bentham, a moral sanction is:",philosophy,False,,0.0,True
117,"If you assume that a set of statements is true, and yet you can deduce a false or absurd statement from it, then the original set of statements as a whole must be false. This kind of argument is known as _____.",philosophy,False,,0.0,True
116,Augustine claims that Academic skepticism:,philosophy,False,,0.0,True
118,Aristotle ends the Ethics with a segue to a discussion of:,philosophy,True,C,1.0,False
120,Aesthetics addresses questions that interest _____.,philosophy,True,D,1.0,False
119,Kant claims that the moral law is given to each person by:,philosophy,True,B,1.0,False
122,"According to Feinberg, the claim that we always feel pleasure when we get what we want:",philosophy,True,C,1.0,False
123,"Plato distinguishes knowledge from mere belief or opinion by saying that knowledge must be a true belief for which one can give a justification, a rationale, or ""logos.""  In terms of his image of the Divided Line, for Plato, knowledge is attained only when our sensible experience is:",philosophy,False,,0.0,True
121,The control condition claims:,philosophy,False,,0.0,True
125,Bentham defines the fecundity of a pleasure or pain as:,philosophy,True,C,1.0,False
126,Disagreements about the aesthetic value or social relevance of a piece of art are _____.,philosophy,True,B,1.0,False
124,What are the two principal answers to whether life has any meaning for us?,philosophy,False,A,0.0,False
129,"According to Aquinas, an infinite regress of causes is _____.",philosophy,True,C,1.0,False
128,"When faced with the complaint that utilitarianism is a doctrine worthy of swine, Mill responds that pleasures differ in:",philosophy,True,B,1.0,False
127,Aristotle states that if we ask what the highest good of human action is:,philosophy,True,C,1.0,False
130,"Epictetus claims that if the wife and children of a virtuous man were to die, he should feel:",philosophy,False,B,0.0,False
132,"By âanimal motion,â?Hobbes means:",philosophy,False,B,0.0,False
131,"Like most rationalists, Plato defines knowledge as justified true belief.  In terms of this definition, we might be able to claim to know something as true which might actually be false, but it is impossible for us really to know something that is false.  Why?",philosophy,False,,0.0,True
134,Which of the following ideas is not associated with the stance of situation ethics?,philosophy,False,C,0.0,False
135,"For Plato, ordinary sensible objects exist and are knowable as examples or instances of Ideas or ""Forms"" that do not exist in our ordinary sensible world.  Forms do not exist in the sensible world because:",philosophy,True,B,1.0,False
133,Taurek claims that:,philosophy,False,,0.0,True
136,Descartes declares that he is _____.,philosophy,True,C,1.0,False
137,Aquinas says that the first efficient cause of everything is _____.,philosophy,True,B,1.0,False
139,When using visual methods in a research project what should you take into consideration alongside the legal guidelines?,philosophy,True,D,1.0,False
138,Hume claims that a person who is unaffected by images of human happiness or misery will also be indifferent to:,philosophy,False,,0.0,True
140,"According to Epicurus, the wise man:",philosophy,True,C,1.0,False
141,"To illustrate the attempt to do injustice with impunity, Cicero considers the story of:",philosophy,False,,0.0,True
142,"Epicurus states that of all the things required for a complete life, the greatest is:",philosophy,False,,0.0,True
143,Parfit claims that the magnitude of pains:,philosophy,True,B,1.0,False
144,"Nagel claims that prior to reflection, it is plausible that people cannot be morally assessed for:",philosophy,False,,0.0,True
145,"According to Anscombe, âmoral obligationâ?currently signifies:",philosophy,False,,0.0,True
146,Hume says that beauty is _____.,philosophy,True,D,1.0,False
147,"According to Plato, we can attain knowledge only by seeing beyond this world of particular, changing objects to the true essences or Forms in terms of which things in this world are intelligible.  For example, we know what triangularity is not from comparing sensible triangles but by thinking of the ideal of triangularity in terms of which these sensible figures are recognized as triangles.  From this Plato concludes that all knowledge (as opposed to opinion) is innate, because:",philosophy,True,C,1.0,False
148,"According to Stevenson, empirical methods:",philosophy,False,,0.0,True
149,"Before his conversion, what was Tolstoy surrounded by?",philosophy,False,D,0.0,False
150,"According to Sartre, what existentialists have in common is that they think that _____.",philosophy,True,D,1.0,False
151,Feinberg takes his remarks about the two different senses of pleasure to refute:,philosophy,False,,0.0,True
152,Rawls claims that a conception of justice should be justified by:,philosophy,False,,0.0,True
153,Epictetus claims that the only thing one can call oneâs own is:,philosophy,True,A,1.0,False
156,"Baier asserts that when we ask for moral advice, we are asking for others to:",philosophy,True,C,1.0,False
155,"Moore claims that there is no meaning in saying that pleasure is good, unless:",philosophy,False,,0.0,True
154,"In Hobbesâs view, to say something is good is to say that:",philosophy,False,,0.0,True
159,"According to the Ideal Moral Code theory, one is obligated to do what the ideal moral rules would require:",philosophy,False,D,0.0,False
158,Socrates tells Crito that he should attempt to break out of prison if and only if doing so would be:,philosophy,False,,0.0,True
157,Moral theories that say that the rightness of actions depends solely on their consequences are _____.,philosophy,True,C,1.0,False
160,"According to Cicero, the most practical branch of philosophy deals with:",philosophy,False,D,0.0,False
161,"According to Socrates, the value or quality of one's life depends on understanding the principles of, or basic rationale for human existence.  Without such knowledge (he suggests) life lacks virtue, because:",philosophy,False,,0.0,True
162,Rawls claims that students with fewer native assets (such as intelligence) should be given:,philosophy,False,,0.0,True
163,Nussbaum claims that the specification of particular virtues:,philosophy,True,B,1.0,False
164,"According to Rawls, we can enter the original position:",philosophy,False,,0.0,True
165,Mill argues that virtue:,philosophy,False,,0.0,True
166,Bentham claims that utilitarian calculations:,philosophy,True,B,1.0,False
167,Nussbaum claims that for Aristotle the reference of each virtue term is fixed by:,philosophy,False,,0.0,True
169,Nussbaum claims that recent anthropological work has shown that fear is:,philosophy,False,,0.0,True
170,"Of the ways of escaping moral arguments that he discusses, Hare claims:",philosophy,False,,0.0,True
168,"According to Gauthier, deliberative justification:",philosophy,False,,0.0,True
171,Most of those who take the externalist approach to meaning view the matter from a _____ standpoint.,philosophy,False,D,0.0,False
172,"According to Hume, reason:",philosophy,False,C,0.0,False
174,Of the two versions of the principle that Singer considers:,philosophy,True,A,1.0,False
175,"According to the scripture that Butler discusses in Sermon One, human beings are:",philosophy,False,,0.0,True
176,At first Descartes supposes that everything he sees is _____.,philosophy,True,B,1.0,False
179,"According to Locke, every man, by consenting with others to make one body politic under one government, puts himself under an obligation to everyone of that society to submit to the determination of_____.",philosophy,False,,0.0,True
178,An example of a morally impossible rule would be:,philosophy,False,A,0.0,False
177,"According to Socrates, just as there is a difference between what an ironic statement says and its true meaning, so also appearances differ from reality.  Even though societies or individuals appear to differ about what is required for the good life, that in no way contradicts the fact that:",philosophy,False,C,0.0,False
180,Bentham claims that nature has placed mankind under two sovereign masters:,philosophy,True,A,1.0,False
182,"According to Aristotle, happiness is:",philosophy,False,,0.0,True
181,The biblical account of the soul is at odds with _____.,philosophy,False,,0.0,True
183,Mill says that the ultimate end of utilitarianism is an existence as free of pain as possible and as rich as possible in _____.,philosophy,False,C,0.0,False
184,What was Schopenhauer's attitude toward life?,philosophy,True,C,1.0,False
185,"When it comes to defining good, Moore claims that many past philosophers are guilty of:",philosophy,True,C,1.0,False
186,"According to Aristotle, we should begin ethical inquiry by specifying:",philosophy,True,B,1.0,False
189,"According to d'Holbach, all the mental and moral attributes that people think are evidence for an immaterial soul are in fact _____.",philosophy,False,,0.0,True
187,"According to Epicurus, the wealth required for a good life is:",philosophy,True,A,1.0,False
188,Feinberg claims that the story about Abraham Lincoln:,philosophy,True,B,1.0,False
190,Hare claims that a person who refuses to make any positive moral judgments:,philosophy,True,C,1.0,False
191,Hobbes claims that all of the laws of nature can be summarized in the precept:,philosophy,False,A,0.0,False
192,"In Aristotleâs view, the virtues are:",philosophy,True,A,1.0,False
193,Mill claims that the distinction between justice and other moral obligations corresponds perfectly to the distinction between:,philosophy,True,A,1.0,False
195,"During his trial, Socrates argues that he would never intentionally corrupt others because:",philosophy,False,A,0.0,False
194,Descartes declares that an evil demon _____.,philosophy,True,C,1.0,False
196,"According to Kant, laws of nature are laws according to which __________, and laws of freedom are laws according to which __________.",philosophy,True,B,1.0,False
198,"According to Wolf, a moral saint:",philosophy,False,,0.0,True
197,"Augustine claims that to be happy, one must know:",philosophy,False,C,0.0,False
201,"In Ciceroâs view, each person is invested by Nature with two characters:",philosophy,True,A,1.0,False
200,Singer claims that his conclusions are similar to those of:,philosophy,False,B,0.0,False
199,"According to Socrates, justice is when a soul is ruled by its:",philosophy,True,B,1.0,False
202,Aristotle saw his theory of the virtues as:,philosophy,False,C,0.0,False
204,Cicero claims that there could be âno more pernicious doctrineâ?than the idea that:,philosophy,True,B,1.0,False
203,"Nussbaum claims that in cross-cultural communication, inhabitants of different conceptual schemes tend to view their interaction:",philosophy,False,,0.0,True
205,An important moral criterion of adequacy is known as _____.,philosophy,True,B,1.0,False
209,"According to Parfit, the obligation to give priority to the welfare of oneâs children is:",philosophy,True,A,1.0,False
207,Baier argues that moral rules:,philosophy,True,B,1.0,False
206,Gauthier claims that moral agreements that are equally favorable to all parties are desirable because they:,philosophy,True,A,1.0,False
210,Epictetus recommends that we act:,philosophy,True,C,1.0,False
211,"Descartes says that, for all he knows, he may be _____.",philosophy,True,A,1.0,False
213,Wolf claims that morality:,philosophy,False,,0.0,True
214,"According to Bentham, considerations of pain and pleasure determine:",philosophy,True,C,1.0,False
215,Augustine claims that all created things are:,philosophy,True,C,1.0,False
216,"In Augustineâs view, lying is:",philosophy,False,C,0.0,False
217,"Whereas the social sciences (e.g., psychology, sociology, economics) ask questions about how people think and act, philosophy is the study of:",philosophy,True,B,1.0,False
218," Plato indicates that the knowledge of pure reason is preferable to conceptual understanding, because knowing that something is a certain kind of thing is not as good as knowing:",philosophy,True,B,1.0,False
220,Philo says the analogy that Cleanthes uses to make his case is _____.,philosophy,True,B,1.0,False
219,"According to Socrates, a clear sign that a person has _____ is her exclusive pursuit of social status, wealth, power, and pleasure.",philosophy,False,B,0.0,False
221,How did Tolstoy's life change after his crisis of meaning?,philosophy,True,C,1.0,False
222,Which of the following is not one of Rossâs prima facie duties?,philosophy,False,,0.0,True
223,Cicero claims that it is sometimes permissible to:,philosophy,False,,0.0,True
225,Traditionally art has been defined as _____.,philosophy,True,C,1.0,False
224,"According to Hobbes, without a common power to keep them in awe humans would exist in a state of:",philosophy,False,C,0.0,False
226,One objection to Singerâs theory that he considers is that it:,philosophy,False,B,0.0,False
227,Anselm assumes that a being that exists in reality is greater than a being that _____.,philosophy,True,C,1.0,False
228,"According to Baier, a rule can be said to be for the good of human beings only if:",philosophy,False,C,0.0,False
230,Hobbes describes felicity as:,philosophy,False,A,0.0,False
231,"According to Sartre, there is at least one being in whom existence precedes essence, and this being is _____.",philosophy,True,B,1.0,False
229,A prominent view is that an object has aesthetic value if it _____.,philosophy,False,,0.0,True
232,"In Butlerâs view, acting virtuously consists of acting in accordance with:",philosophy,True,B,1.0,False
233,Anscombe criticizes Sidgwick on the grounds that:,philosophy,True,A,1.0,False
235,"In Hobbesâs view, a law of nature is:",philosophy,True,C,1.0,False
234,"Why is it ""easier said than done"" to ensure that the principle of informed consent is adhered to?",philosophy,False,C,0.0,False
238,"Feinberg claims that when people are hungry, they typically desire:",philosophy,False,C,0.0,False
236,A Loving Saint is someone:,philosophy,False,B,0.0,False
237,Moore defines good as:,philosophy,False,C,0.0,False
241,Feinberg claims that the best way to pursue happiness is to:,philosophy,False,B,0.0,False
239,"According to Hobbes, the right of nature is:",philosophy,False,B,0.0,False
240,"According to Socrates, it is important that we discover what makes a particular action (e.g., a merciful or just act) the kind of action that it is, because without such knowledge:",philosophy,True,C,1.0,False
243,"In Butlerâs view, injustice is caused by:",philosophy,True,A,1.0,False
242,Hobbes defines injustice as:,philosophy,True,B,1.0,False
244,"According to Rawls, the two parts of his theory:",philosophy,False,A,0.0,False
245,Aristotle divides the virtues into:,philosophy,True,B,1.0,False
246,The idea that mental states are dispositions to behave in particular ways in certain circumstances is known as _____.,philosophy,False,,0.0,True
247,The view that art is defined by its form is known as _____.,philosophy,True,C,1.0,False
248,"If the world that we individually perceive is limited to an internal perspective, then there is no way that we could determine whether our own perspective is useful, true, or valuable because:",philosophy,True,B,1.0,False
249,"Anscombe claims that on Sidgwickâs view, the badness of an action must be estimated in light of:",philosophy,False,A,0.0,False
250,Which method is most commonly associated with a lack of informed consent?,philosophy,True,C,1.0,False
252,"Craig argues that the series of events in time cannot be actually infinite, so we know that _____.",philosophy,True,A,1.0,False
251,"Epictetus claims that when someone strikes you, what really angers you is:",philosophy,True,C,1.0,False
254,Anscombe claims that the notion of moral obligation is derived from the concept of:,philosophy,True,D,1.0,False
253,Aquinas claims that:,philosophy,True,B,1.0,False
255,"In Brandtâs terminology, a moral code has currency in a society only if:",philosophy,True,C,1.0,False
257,"In spite of the fact that Socrates claims to be ignorant of the essence or nature of certain things like justice, he is wise insofar as he recognizes that without such knowledge actions are rationally unjustified.  That is, his wisdom consists in his recognition not only that he is ignorant of such essences but also that:",philosophy,False,,0.0,True
256,The morality that Gauthier describes as facing a foundational crisis essentially involves:,philosophy,False,,0.0,True
258,Hare refers to people who endorse ideals without regard for whether peopleâs interests are pursued by them as:,philosophy,True,A,1.0,False
260,"According to Locke, a man in the state of nature will relinquish his absolute freedom to the state because _____.",philosophy,True,B,1.0,False
261,Augustine claims that there can be no evil where there is no:,philosophy,False,C,0.0,False
259,"In Aquinasâs view, acts of prudence are solely about matters of:",philosophy,False,,0.0,True
262,"According to Ross, justice is:",philosophy,True,C,1.0,False
263,Logical behaviorism is at odds with our commonsense intuition that mental states _____.,philosophy,False,C,0.0,False
264,Ross claims that we learn of our prima facie duties:,philosophy,False,,0.0,True
265,Anscombe criticizes as absurd Kantâs idea of:,philosophy,False,B,0.0,False
266,"In the Inquiry, Hume claims that our final verdicts on moral matters are derived from:",philosophy,False,,0.0,True
268,A moral theory explains _____.,philosophy,True,A,1.0,False
267,"According to Nagel, the problem of moral luck arises because:",philosophy,True,B,1.0,False
269,Anscombe criticizes Butler on the grounds that:,philosophy,False,D,0.0,False
270,Mill claims that a happy life is one of:,philosophy,True,C,1.0,False
271,"According to Moore, âpleasure is goodâ?means the same thing as:",philosophy,False,C,0.0,False
272,"To argue that he is obliged to obey the laws of Athens, Socrates compares the city to:",philosophy,False,,0.0,True
273,Soft determinism entails that _____.,philosophy,False,,0.0,True
274,"In the moral life, feelings are _____.",philosophy,True,A,1.0,False
275,"According to Cicero, it is expedient to be:",philosophy,True,D,1.0,False
276,Brandt claims that whether a moral code is ideal depends in part on:,philosophy,False,,0.0,True
277,The view that we consist of two distinct substances (body and mind) and that these two interact is known as _____.,philosophy,True,C,1.0,False
278,"According to Stevenson, the word âgoodâ?has a pleasing emotive meaning that fits it for:",philosophy,False,,0.0,True
279,"According to Locke, the chief end of men's uniting into a commonwealth is _____.",philosophy,True,C,1.0,False
280,Hare claims that once two people agree on the meaning of the term âoughtâ?,philosophy,False,,0.0,True
282,"In the Republic, Thrasymachus claims that justice is:",philosophy,False,,0.0,True
281,"To explain the notion of a prima facie duty, Ross draws an analogy with:",philosophy,False,B,0.0,False
283,Epictetus claims that the desire for oneâs loved ones to live forever is:,philosophy,True,D,1.0,False
285,Aristotle claims that:,philosophy,False,B,0.0,False
284,"According to Sartre, the first principle of existentialism is that _____.",philosophy,True,C,1.0,False
286,Hume describes reason as:,philosophy,True,A,1.0,False
287,"According to Brandt, John Stuart Millâs view most closely resembles:",philosophy,True,C,1.0,False
288,The version of utilitarianism that Brandt defends makes rightness a function of:,philosophy,True,C,1.0,False
290,What are some of the frequent frustrations in writing or reading about research ethics?,philosophy,False,,0.0,True
289,"""When a person starts on the discovery of the absolute by the light of reason only, and without any assistance of sense, and perseveres until by pure intelligence he arrives at the perception of the absolute good, he at last finds himself at the end of the intellectual world. . . . Dialectic, and dialectic alone, goes directly to the first principle and is the only science which does away with hypotheses in order to make her ground secure.""  Here Plato indicates how hypothetical knowledge cannot provide the foundation of dialectical knowledge, insofar as hypotheses simply:",philosophy,False,,0.0,True
291,"According to Cicero, immorality is __________, and expediency is __________.",philosophy,True,B,1.0,False
292,Epicurus conceives of death as:,philosophy,True,C,1.0,False
294,"The four main divisions of philosophy are metaphysics, epistemology, axiology, and _____.",philosophy,True,B,1.0,False
293,"Nussbaum claims that at the first stage of ethical inquiry, terms for the virtues should be:",philosophy,True,C,1.0,False
295,Da Vinci's Mona Lisa is_____.,philosophy,False,,0.0,True
296,"According to Butler, the degree to which one acts compassionately depends on:",philosophy,True,C,1.0,False
298,Moore defines the naturalistic fallacy as the view that:,philosophy,False,,0.0,True
297,One example of bad constitutive moral luck would be:,philosophy,False,,0.0,True
299,Mill claims that the principle of utility:,philosophy,False,,0.0,True
300,The theory that says mental states are nothing but brain states is known as _____.,philosophy,False,,0.0,True
301,"Butler claims that in the strictest and most proper sense, tofollow nature is to:",philosophy,False,,0.0,True
302,"According to Craig, the kalam cosmological argument establishes that _____.",philosophy,True,B,1.0,False
303,Singer claims that famine relief organizations direct our aid to distant refugees:,philosophy,False,,0.0,True
304,"Kant says that when trying to decide whether an action is morally permissible, we must ask if we can consistently will that the maxim of our action should become _____.",philosophy,False,,0.0,True
305,Aesthetic values have to do with _______,philosophy,True,B,1.0,False
306,"According to Feinberg, a good moral education:",philosophy,False,,0.0,True
308,Craig says an actually infinite number of things _____.,philosophy,False,,0.0,True
307," For Socrates, the belief that ""virtue is knowledge"" is related to his claim that ""the unexamined life is not worth living,"" because he believes that:",philosophy,False,,0.0,True
309,Descartes believed that interaction between body and mind took place in _____.,philosophy,True,C,1.0,False
310,Which of the following is a form of harm that might be suffered by research participants?,philosophy,False,,0.0,True
0,"Unlike most other early civilizations, Minoan culture shows little evidence of:",prehistory,False,,0.0,True
1,The greatest Egyptian pyramids at Giza were built:,prehistory,True,A,1.0,False
3,The âLion Manâ?from Hohlenstein-Stadel cave is an example of:,prehistory,True,A,1.0,False
2,"When anatomically modern humans first arrived in the Middle East, who did they encounter?",prehistory,False,,0.0,True
4,"At its peak, the palace at Knossos is thought to have had over _________ rooms.",prehistory,False,B,0.0,False
5,"The Hopewell were complex rank societies, but they were not a state. Hopewell culture lacked all of the following elements EXCEPT:",prehistory,True,B,1.0,False
6,Markings found on the mud-bricks of Huaca del Sol are probably:,prehistory,False,,0.0,True
7,The 30 upright stones at Stonehenge are called _______; the horizontal stones are _________.,prehistory,True,C,1.0,False
8,"The secondarily altricial condition of modern human babies may have been an evolutionary solution, in that:",prehistory,True,C,1.0,False
9,Research on C3 and C4 pathways indicates that changes in plant communities were associated with a transition in the diets of ancient hominids from:,prehistory,False,,0.0,True
10,Which of the following is evidence of new uses for plants during the Middle Stone Age?,prehistory,False,,0.0,True
13,Which archaeological method is best for identifying large-scale land modifications?,prehistory,True,C,1.0,False
11,That modern Africans do not possess any Neandertal DNA indicates that:,prehistory,False,,0.0,True
12,"Toward the end of the Pleistocene, between 28,000 and 18,000 years ago, worldwide sea level was much lower than present day, resulting in the exposure of a landmass east of Siberia called __________. This period is called the _______.",prehistory,True,C,1.0,False
14,What designation for a pottery style was eventually applied to an entire cultural complex that moved across the Pacific?,prehistory,True,C,1.0,False
17,What is the earliest form of writing in the world and where did it develop?,prehistory,True,A,1.0,False
16,The significance of Frere's discovery was that what he found was located:,prehistory,False,C,0.0,False
15,What is one of the differences between simple foragers and complex foragers?,prehistory,False,B,0.0,False
18,A pattern of social integration in which individuals are placed into a hierarchy of social levels is called:,prehistory,True,C,1.0,False
