Index,Question,Subject,Correct_ernie-4.0-turbo,Extracted_ernie-4.0-turbo,Score_ernie-4.0-turbo,Invalid_ernie-4.0-turbo
56,What does PEST stand for?,management,TRUE,D,1,FALSE
57,What does the acronym SMART stand for?,management,TRUE,D,1,FALSE
58,Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,management,TRUE,C,1,FALSE
59,What is the optimal span of control?,management,TRUE,D,1,FALSE
60,What one of these is not a recognised type of authority?,management,TRUE,D,1,FALSE
61,Which one of the following is not a characteristic of a team?,management,TRUE,A,1,FALSE
62,Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,management,FALSE,C,0,FALSE
63,What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,management,TRUE,B,1,FALSE
64,What is characteristic for the location of a virtual team?,management,TRUE,D,1,FALSE
65,"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",management,TRUE,D,1,FALSE
66,What is the overriding philosophy underpinning the strategic direction of an organisation?,management,TRUE,B,1,FALSE
67,What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,management,TRUE,B,1,FALSE
68,What is Frank Gilbreth`s work most noted for?,management,TRUE,B,1,FALSE
69,What is another name for contingency planning?,management,TRUE,D,1,FALSE
70,Which feature does not form one of Fayol's 14 principles of management?,management,TRUE,D,1,FALSE
71,What one of the following is not a characteristic of the job characteristics model?,management,TRUE,C,1,FALSE
72,Workers' acceptance of change is characteristic of what type of culture?,management,TRUE,B,1,FALSE
73,What is a virtual organisation?,management,TRUE,A,1,FALSE
74,From what does a chain of command extend?,management,TRUE,B,1,FALSE
75,"What do you call a style of leadership that takes account of others' views, opinions and ideas?",management,TRUE,C,1,FALSE
76,What is the guiding principle of scientific management?,management,TRUE,D,1,FALSE
77,What is the term Tuckman uses for reaching consensus as a group?,management,TRUE,D,1,FALSE
78,What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,management,FALSE,B,0,FALSE
79,What is the term for decisions limited by human capacity to absorb and analyse information?,management,TRUE,C,1,FALSE
80,What is a definition of an objective?,management,TRUE,C,1,FALSE
81,What is not a purpose of an organisational structure?,management,TRUE,D,1,FALSE
82,To what time-frame do strategic plans relate?,management,TRUE,A,1,FALSE
83,What is the term for organisational development through a formally designed organisational structure?,management,TRUE,B,1,FALSE
84,'There is no discernible link between planning and performance'. Who is this position held by?,management,FALSE,C,0,FALSE
85,What does situational theory of leadership emphasise?,management,FALSE,C,0,FALSE
86,What is intuitive decision making based on?,management,TRUE,C,1,FALSE
87,Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,management,FALSE,C,0,FALSE
88,Which 18th century writer produced a famous book called 'The Wealth of Nations'?,management,TRUE,C,1,FALSE
89,Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,management,TRUE,D,1,FALSE
90,In what order do managers typically perform the managerial functions?,management,TRUE,C,1,FALSE
91,How does lateral communication in an organisation occur?,management,TRUE,D,1,FALSE
92,Of what is advertising a form?,management,TRUE,B,1,FALSE
93,What is not a component of an agile organisation?,management,TRUE,D,1,FALSE
94,Of what is worker autonomy in decision making an example?,management,TRUE,C,1,FALSE
95,Vertical integration forwards is when a firm mergers or acquires another,management,TRUE,B,1,FALSE
96,What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,management,FALSE,A,0,FALSE
97,What is not a characteristic of a corporate social responsibility framework?,management,TRUE,A,1,FALSE
98,What is a whistleblower?,management,TRUE,A,1,FALSE
99,What is T-group training?,management,TRUE,D,1,FALSE
100,What is a social enterprise concerned with?,management,TRUE,D,1,FALSE
101,Which of the following is not part of Schein's model of the formation of culture?,management,TRUE,B,1,FALSE
102,What is not one of the layers of cultural influence?,management,TRUE,D,1,FALSE
0,This is a hierarchy of effects or sequential model used to explain how advertising works:,marketing,TRUE,B,1,FALSE
1, _____________is an important element in the communication process. It recognizes that successful communications are more likely to be achieved if the source and the receiver understand each other.,marketing,FALSE,D,0,FALSE
2,"In the history of marketing, when did the production period end?",marketing,TRUE,C,1,FALSE
3,The extent to which a service envelops a product varies according to a number of factors. Which of the following is NOT one of the factors?,marketing,FALSE,C,0,FALSE
4,"The owners of independent gasoline stations in a community meet secretly and agree to keep their prices high to protect their profitability. If their plan is discovered and they are charged with a crime, they could be",marketing,TRUE,A,1,FALSE
5, The term 'marketing mix' describes:,marketing,TRUE,D,1,FALSE
6,__________ have the potential to control the type and flow of information to the organization and the members of the DMU.,marketing,TRUE,A,1,FALSE
7, An imbalance between a consumer's actual and desired state in which recognition that a gap or problem needs resolving is called:,marketing,TRUE,A,1,FALSE
8, Which of the following is not an element of the marketing mix?,marketing,TRUE,C,1,FALSE
9, Providing free samples of perfumes (scent) in magazines is an example of which of the following?,marketing,TRUE,A,1,FALSE
10,Why is market segmentation carried out?,marketing,TRUE,C,1,FALSE
11," There are three main types of buying situations in an organization, referred to by Robinson, Faris, and Wind (1967) as _____________.",marketing,TRUE,C,1,FALSE
12,"Where the winning bidder obtains an unprofitable contract that he/she is duty bound to deliver because their bid price was set so low, this is known as:",marketing,TRUE,A,1,FALSE
13,This allows us to determine how the quantity of an offering relates to the price at which it is offered:,marketing,TRUE,B,1,FALSE
14, ________________ occur(s) where there is no prior history of exchange and no future exchanges are expected between a buyer and seller.,marketing,TRUE,C,1,FALSE
15,A method of marketing by electronic mail wherein the recipient of the message has consented to receive it is called:,marketing,TRUE,C,1,FALSE
16," Collectively organizations that combine to enable offerings to reach end users quickly and efficiently constitute a marketing channel, are sometimes referred to as a:",marketing,TRUE,D,1,FALSE
17, Which of the following are the three broad groups of organizational characteristics segmentation criteria?,marketing,TRUE,C,1,FALSE
18,Which of the following is the name for a coupon that is included in a package for later purchase?,marketing,TRUE,C,1,FALSE
19," Advertising is employed as a defence, to retain customers, and to increase brand usage. Advertising is used to reinforce existing attitudes, not necessarily to drastically change them. This idea is based on:",marketing,TRUE,B,1,FALSE
20,"_____________ is an assessment of a company's mix of products, services, investments, and other assets in order to optimize the use of resources and to assess its suitability, level of risk, and expected financial return.",marketing,TRUE,C,1,FALSE
21," These goods are low-priced products that are bought frequently, are used just once, and incur low levels of purchase risk:",marketing,TRUE,A,1,FALSE
22,Which of the following processes is not fundamental in explaining how consumers think and learn about products and brands?,marketing,TRUE,D,1,FALSE
23, ________________is used to influence the way an organization is perceived by various groups of stakeholders.,marketing,TRUE,B,1,FALSE
24,Marketing that moves away from a transaction-based effort to a conversation (i.e. two-way dialogue) and can be described as a situation or mechanism through which marketers and a customer (e.g. stakeholders) interact usually in real-time is known as:,marketing,TRUE,B,1,FALSE
25, The differentiation of a firm's products or services to promote environmental responsibility is referred to as:,marketing,TRUE,B,1,FALSE
26, Which of the following is the rate at which a market adopts an innovation?,marketing,TRUE,A,1,FALSE
27,Micromarketing is directed at potential buyers who,marketing,TRUE,C,1,FALSE
28, This is a group of people in the process of diffusion who enjoy being at the leading edge of innovation and buy into new products at an early stage:,marketing,TRUE,B,1,FALSE
29, What channel structure is it where the product goes directly from the producer to the final customer?,marketing,TRUE,A,1,FALSE
30,"Joint creation of value, in which customers take part in an active dialogue and co-construct personalized experiences, is referred to as:",marketing,TRUE,B,1,FALSE
31,"This form of marketing communications tool is referred to as 'a paid, mediated form of communication from an identifiable source, designed to persuade the receiver to take some action, now or in the future'. This is referred to as:",marketing,TRUE,A,1,FALSE
32," The ____________ delivers to us a wide array of offerings, either directly or indirectly, through business markets, to serve our wants and needs.",marketing,TRUE,A,1,FALSE
33," ____________ describes the extrinsic properties of the product (the colour, the packaging, the product consistency, associations) and level to which these satisfy customers' psychological or social needs.",marketing,TRUE,D,1,FALSE
34,"AIDA stands for awareness, ________, desire and _________.",marketing,TRUE,A,1,FALSE
35," This is where intermediaries are given exclusive rights to market the good or service within a defined 'territory', thus using a very limited number of intermediaries:",marketing,TRUE,A,1,FALSE
36,"Once the agency has discussed the brief with the client, the agency provides a detailed outline of how they intend to investigate the problem. This document is called the ____________:",marketing,TRUE,B,1,FALSE
37," Organizational characteristics, such as organizational size and location, are sometimes referred to as___________.",marketing,TRUE,B,1,FALSE
38,The role of marketing communications is to engage audiences and there are four main tasks that it can be used to complete. Which of the following is not part of the four main tasks?,marketing,TRUE,B,1,FALSE
39,The process of making large numbers of unsolicited sales calls to potential customers whom the salesperson does not know is referred to as,marketing,TRUE,B,1,FALSE
40, The process by which individuals accept and use new propositions is referred to as:,marketing,TRUE,B,1,FALSE
41, Which of the following occurs when competitors' pricing policies are almost exclusively focused on competitors rather than customers?,marketing,TRUE,C,1,FALSE
42,A commonly used basis for segmenting consumer markets is:,marketing,TRUE,B,1,FALSE
43," In B2B contexts, prices are set according to specific agreements between a company and its clients or customers (e.g. professional services such as architectural or structural engineering).This pricing approach is known as:",marketing,TRUE,A,1,FALSE
44," Once referred to as a multibrand policy, this branding strategy requires that each product offered by an organization is branded independently of all the others. This is known as:",marketing,TRUE,A,1,FALSE
45, This is the use of inter-personal communications with the aim of developing positive feelings and stimulating behaviour.,marketing,TRUE,B,1,FALSE
46," An approach that encompasses a wide range of relationships, not just with customers, but also those that organizations develop with suppliers, regulators, government, competitors, employees, and others, is referred to as:",marketing,TRUE,C,1,FALSE
47,"In marketing terms, ___________ refers to what we get for what we pay:",marketing,TRUE,C,1,FALSE
48, _______________ is concerned with the development of knowledge that is specific to the parties involved and is referred to as 'learning together'.,marketing,TRUE,A,1,FALSE
49, The process that creates changes in behaviour is called:,marketing,TRUE,B,1,FALSE
50,Which of the following is the most appropriate pricing strategy to use when introducing a new and unique product to the market?,marketing,TRUE,A,1,FALSE
51,Which type of shop offers a range of grocery and household items that cater for last-minute purchase needs of consumers?,marketing,TRUE,B,1,FALSE
52, Post-purchase re-evaluation of the consumer proposition acquisition process attempts to measure the degree of:,marketing,TRUE,B,1,FALSE
53," Many brands are deliberately imbued with human characteristics, to the point that they are identified as having particular personalities. This is referred to as:",marketing,TRUE,D,1,FALSE
54,Marketing research:,marketing,FALSE,C,0,FALSE
55,____________ is very effective at delivering messages to target audiences as it allows for explanation in a way that most other media cannot.,marketing,TRUE,B,1,FALSE
56, This is a marketing communications activity concerned with providing support for the sales force and merchandising personnel:,marketing,TRUE,B,1,FALSE
57,"Services are consumed at the point they are produced. In other words, service delivery cannot be separated or split out of service provision or service consumption. Which characteristic of service is this referred to?",marketing,TRUE,C,1,FALSE
58,These are costs which do not vary according to the number of units of product made or service sold:,marketing,TRUE,A,1,FALSE
59,SWOT is an acronym for:,marketing,TRUE,A,1,FALSE
60,"The three stages of attitude formation are that we learn something, we feel something, and we act on our attitudes. The stage that we learn something is referred to as:",marketing,TRUE,C,1,FALSE
61,"Market testing studies use __________ to carry out controlled experiments in specific country regions, where specific adverts can be shown, before exposing the 'new feature' (offering, campaign, distribution, etc.) to a full national or even international launch.",marketing,TRUE,A,1,FALSE
62," When there is little or no personal contact between customer and service provider, this is classified as:",marketing,TRUE,A,1,FALSE
63,Which of the following is not an example of a behavioural variable?,marketing,TRUE,D,1,FALSE
64," __________ is the collection and interpretation of information about forces, events, and relationships that may affect the organization.",marketing,TRUE,A,1,FALSE
65,"ACORN, a segmentation analysis technique, stands for which of the following?",marketing,TRUE,C,1,FALSE
66, A probability sample constructed so that randomly selected sub-samples of different groups are represented in the total sample is called a:,marketing,TRUE,A,1,FALSE
67,"Which of the following terms refers to the paid mention of a company, a product, or a service by a form of media?",marketing,TRUE,A,1,FALSE
68,"Marketing period, 1950s-1980s - characterized by a more advanced focus on the ___________.",marketing,TRUE,D,1,FALSE
69,Which of the following statements is correct?,marketing,TRUE,D,1,FALSE
70," Which of the following is a stage in the new product development process, undertaken when a new product is tested with a sample of customers, or is launched in a specified geographical area, to judge customers' reactions prior to a national launch?",marketing,TRUE,A,1,FALSE
71,The term marketing refers to:,marketing,TRUE,C,1,FALSE
72, ____________ is the set of practices that enables organizations to communicate and engage interactively with their audiences through any mobile device or network.,marketing,TRUE,A,1,FALSE
73," According to the British Government, which of the following is not a marketing function?",marketing,TRUE,B,1,FALSE
74,The use of entertainment material delivered through paid or owned media and which features a single company or brand is referred to as:,marketing,TRUE,C,1,FALSE
75,"Second-hand data, collected for someone else's purposes, is known as____________:",marketing,TRUE,D,1,FALSE
76, Which of the following refers to unsolicited electronic messages?,marketing,TRUE,C,1,FALSE
77, The purpose of evaluating the attractiveness of the differing market segments identified in the second stage of the market segmentation process is to:,marketing,TRUE,C,1,FALSE
78,Which of the following types of advertising is being used when a retail store agrees to share advertising costs for a consumer product with the national distributor of the product?,marketing,TRUE,D,1,FALSE
79, This pricing approach is used when the firm sets prices according to how much customers are prepared to pay:,marketing,TRUE,D,1,FALSE
80,"These goods are bought infrequently, used repeatedly, and involve a reasonably high level of consumer risk:",marketing,TRUE,D,1,FALSE
81,"_____________ helps in 'problematizing hitherto uncontentious marketing areas to reveal underlying institutional and theoretical dysfunctionalities' (Saren, 2011:95).",marketing,TRUE,D,1,FALSE
82,"An important characteristic of services is that they are produced and consumed by people, simultaneously, as a single event. One of the outcomes of this unique process is that it is exceedingly difficult to standardize the delivery of services around the blueprint model. Which characteristic of service is this referred to?",marketing,FALSE,B,0,FALSE
83,Which type of retailer involves comparatively low prices as a major selling point combined with the reduced costs of doing business?,marketing,TRUE,A,1,FALSE
84,A marketing philosophy summarized by the phrase 'a stronger focus on social and ethical concerns in marketing' is characteristic of the _________ period.,marketing,TRUE,D,1,FALSE
85,"The development of social media has enabled individuals to communicate with organizations, communities, friends, and family. The content of the message can be about brands, experiences, or events, and is developed and shared by individuals. This is referred to as:",marketing,TRUE,B,1,FALSE
86," To highlight the variation in approaches to purchasing behaviour, Svahn and Westerlund (2009) identify six principal purchasing strategies used by organizations. The __________ strategy refers to a buyer's efficiency orientation where the main purchasing goal is to seek the lowest price for the offering. To help achieve this, the buyer actively promotes competition among several potential suppliers.",marketing,TRUE,C,1,FALSE
87," In conducting international market research, there are three types of equivalence. Which of the following is NOT one of the equivalences?",marketing,TRUE,B,1,FALSE
88,Which of the following gives the owner exclusive rights by law to use a brand?,marketing,TRUE,D,1,FALSE
89, Which of the following is not a useful base for segmenting organizational characteristics?,marketing,TRUE,A,1,FALSE
90,"________ is the process of marketing accomplished or facilitated via the use of Internet technologies (e.g. web, email, intranet, extranets, etc.).",marketing,FALSE,C,0,FALSE
91,Firms that view themselves as market leaders in product quality frequently adopt a,marketing,TRUE,C,1,FALSE
92, Our perception of risk is greater if we are continually reminded of it than if we consider it only at the point of purchase. This is referred to as:,marketing,TRUE,A,1,FALSE
93, Fees paid by advertisers to online companies that refer qualified potential customers or provide consumer information where the consumer opts in to being contacted by a marketer. This is referred to as:,marketing,TRUE,A,1,FALSE
94,Which element of the promotional mix handles unfavorable stories and events and promotes a good corporate image?,marketing,TRUE,D,1,FALSE
95," This operates algorithmically or using a mixture of algorithmic and human input to collect, index, store, and retrieve information on the web (e.g. web pages, images, information, and other types of files). It makes the information available to users in a manageable and meaningful way in response to a search query. This is referred to as:",marketing,TRUE,C,1,FALSE
96, Four competing philosophies strongly influence the role of marketing and marketing activities within an organization. Which if the following is not a component of market orientation?,marketing,TRUE,B,1,FALSE
97," To evaluate an organization's Strategic Business Units (SBU), the Boston Consulting Group developed a portfolio performance framework that characterizes some of the SBUs as:",marketing,TRUE,A,1,FALSE
98,Tobacco advertising is now banned in virtually all marketing communication forms in many countries around the world. This can be explained as an influence of:,marketing,TRUE,B,1,FALSE
99," Pine and Gilmore (1999) derive four distinct realms of experience, based on two dimensions. What are these dimensions?",marketing,TRUE,A,1,FALSE
100,"An advertising model in which advertisers bid on keywords or phrases relevant to their target market, with sponsored/paid search engine listings to drive traffic to a website is called:",marketing,TRUE,D,1,FALSE
101,"These are chains of organizations that are concerned with the management of the processes and activities involved in creating and moving products from producers and manufacturers to end-user customers. The organizations involved with any one journey, are collectively termed as a:",marketing,TRUE,A,1,FALSE
102, _______________ are used in the positioning process to illustrate differing attributes of a selection of brands.,marketing,TRUE,C,1,FALSE
103,"On August 4, a store purchased five sofas invoiced at $7,000, terms 2/10 , n/30 . The invoice was paid August 13. The store paid",marketing,TRUE,C,1,FALSE
104, Which of the following are aimed at providing customers with the peace of mind of knowing that the company they are purchasing from is competitive in price?,marketing,TRUE,D,1,FALSE
105,"According to Leone and Shultz (1980), the law-like generalization 1 explains that ___________ has a direct and positive influence on total industry (market) sales.",marketing,TRUE,B,1,FALSE
106," This is part of the communication process where receivers unpack the various components of the message, and begin to make sense and give the message meaning:",marketing,TRUE,B,1,FALSE
107,An example of a segmented market would be:,marketing,TRUE,D,1,FALSE
108, Psychographic segmentation is based on:,marketing,TRUE,D,1,FALSE
109,"A framework categorizes different services, which, in turn, influence the degree to which market offerings can be evaluated, and three main properties are identified:",marketing,TRUE,B,1,FALSE
110," ____________ distribute the product. They offer value through services associated with selling inventory, credit, and aftersales service.",marketing,TRUE,A,1,FALSE
111,"This is the process in which offerings move through a sequential, pre-determined pattern of development similar to the biological path that lifeforms follow:",marketing,TRUE,B,1,FALSE
112, A 10% increase (decrease) in price produces a 10% decrease (increase) in quantity demanded. This is referred to as:,marketing,TRUE,C,1,FALSE
113," Which type of research methods are designed to elicit responses to predetermined, standardized questions from many respondents?",marketing,TRUE,A,1,FALSE
114," In the _________ stage in the adoption process, consumers become aware of the new proposition. They have little information and have yet to develop any particular attitudes towards the product. Indeed, at this stage consumers are not interested in finding out any more information.",marketing,TRUE,C,1,FALSE
115, Which of the following is a type of consumer product bought relatively infrequently and which requires consumers to update their knowledge prior to purchase?,marketing,FALSE,A,0,FALSE
116,"This is where the perception on the part of a channel member is that its goal attainment is being impeded by another, with stress or tension the result:",marketing,TRUE,B,1,FALSE
117,These are events when groups of sellers meet collectively with the key purpose of attracting buyers:,marketing,TRUE,A,1,FALSE
118, These objectives are often the most suitable when firms operate in a market dominated by a major competitor and where their financial resources are limited.,marketing,TRUE,D,1,FALSE
119, The process of outsourcing a task or group of tasks to a generally large group of people is known as:,marketing,TRUE,C,1,FALSE
120,Which of the following is not one of the categories of research design?,marketing,TRUE,D,1,FALSE
121, This marketing and communication tool offers a direct inducement or an incentive to encourage customers to buy a product/service:,marketing,TRUE,C,1,FALSE
122, These objectives are often employed in mature markets as firms/products enter a decline phase. The goal is to maximize short-term profits and stimulate a positive cash flow.,marketing,TRUE,D,1,FALSE
123, Which of the following is the interpersonal communication about products or services where a receiver regards the communicator as impartial and is not attempting to sell products or services?,marketing,TRUE,A,1,FALSE
124, McDonald's and KFC are good examples of:,marketing,TRUE,B,1,FALSE
125, The way in which the product is delivered to meet the customers' needs refers to:,marketing,TRUE,D,1,FALSE
126, Which of the following is the investigation of the hedonic consumption of products?,marketing,TRUE,C,1,FALSE
127,"These are stores designed to kill off the competition and are characterized by narrow but very deep product assortment, low prices, and few to moderate customer services:",marketing,TRUE,C,1,FALSE
128," Which of the following is the communication model that depicts information flowing via various media channels, to particular types of people, to whom other members of the audience refer for information and guidance?",marketing,TRUE,A,1,FALSE
129, If an advertisement shows the interior of a train with comfortable seats and plenty of space yet a customer boards a train only to find a lack of space and hard seating. This is an example of:,marketing,FALSE,C,0,FALSE
130," To make sense of the external environment, the well-known acronym, PESTLE is used. PESTLE stands for _____________",marketing,TRUE,B,1,FALSE
131,"To be effective, the process of market segmentation must meet which of the following basic requirements?",marketing,TRUE,B,1,FALSE
132," Newsletters, catalogues, and invitations to organization-sponsored events are most closely associated with the marketing mix activity of:",marketing,TRUE,D,1,FALSE
133,Marketers usually decide whether to conduct marketing research study internally or through an outside organization based on certain criteria. Which of the following criterion is not used?,marketing,TRUE,D,1,FALSE
134, Which of the following elements is not part of Porter's Five Forces model for industry competitiveness?,marketing,TRUE,D,1,FALSE
135, These sell directly to end consumers and may purchase directly from manufacturers and/or deal with wholesalers:,marketing,TRUE,D,1,FALSE
136," Before beginning the market segmentation process, a firm should:",marketing,TRUE,A,1,FALSE
137,The primary objective of team-based selling is to,marketing,FALSE,D,0,FALSE
138,"This level of branding can be seen when a customer attaches a name, term, or other feature that enables them to identify one seller's good or service as distinct from those of other sellers. This branding is known as:",marketing,TRUE,C,1,FALSE
139," This is a form of targeted advertising, on websites, with advertisements selected and served by automated systems based on the content displayed to the user.",marketing,TRUE,A,1,FALSE
140, Primary data are:,marketing,TRUE,A,1,FALSE
141,Salespeople who view a situation as a customer sees it are exhibiting,marketing,TRUE,B,1,FALSE
142," This is a part of the communication process where the sender selects a combination of appropriate words, pictures, symbols, and music to represent a message to be transmitted:",marketing,TRUE,A,1,FALSE
143, Toyota's Prius and Honda's hybrid Civic are examples of technological products inspired by:,marketing,TRUE,B,1,FALSE
144, This approach has been used to convey particular information and help educate large target audiences through television and radio programmes. This approach is referred to as:,marketing,FALSE,C,0,FALSE
145,When an individual passively appreciates an event or environment but leaves without affecting or altering the nature of the environment is called:,marketing,TRUE,C,1,FALSE
146, Which of the following is best understood as a period of time during which a customer interacts directly with a service?,marketing,TRUE,D,1,FALSE
147,Intermediaries assist end-users by bringing a product produced a long way away to a more convenient location for purchase and consumption. This is referred to as:,marketing,TRUE,B,1,FALSE
148, The pricing approach where prices are set based on what competitors are charging is called the:,marketing,TRUE,C,1,FALSE
149,Which of the following types of tests is designed primarily to help predict how successful a person is likely to be in learning new skills?,marketing,TRUE,B,1,FALSE
150, ____________ occurs when a search engine company charges fees related to inclusion of websites in their search index.,marketing,TRUE,C,1,FALSE
151," This is where the manufacturing, purchasing, and consumption can occur at differing points in time.",marketing,TRUE,A,1,FALSE
152," According to Maslow's Hierarchy of Needs theory, the need for fulfilment, for realizing one's own potential, and for fully using one's talents and capabilities are examples of __________ needs.",marketing,TRUE,A,1,FALSE
153,Which of the following is not part of the consumer proposition acquisition process?,marketing,TRUE,D,1,FALSE
154," When analysing consumer lifecycles, marketers look at consumers in differing stages of their life. Many models upon which these are based were developed in the 1960s. Since then a lot has changed in 'consumer lifecycles'. Which emerging trends should marketers take into consideration?",marketing,TRUE,D,1,FALSE
155, The pricing approach where prices are set based on what customers believe to offer value is called the:,marketing,TRUE,D,1,FALSE
156,The Internet has led to the development of an information intermediary. Here the key role is to manage information to improve the efficiency and effectiveness of the distribution channel. This is referred to as:,marketing,TRUE,B,1,FALSE
157,Which of the following is the best example of a trade discount?,marketing,TRUE,C,1,FALSE
158,The rise of ___________ has led marketing to evolve away from a hierarchical one-sided mass communication model towards more participatory technologies (e.g. social channels and online communities).,marketing,TRUE,B,1,FALSE
159, Nysveen and Pedersen (2014) added in key dimensions of customer experience. The ______________ refers to how strongly a brand engages consumers in physical activities.,marketing,TRUE,C,1,FALSE
160,"New technology results in new goods and services, and it can also:",marketing,TRUE,C,1,FALSE
161,"These are non-durable goods or services, often bought with little pre-purchase thought or consideration:",marketing,TRUE,C,1,FALSE
162,"In marketing, the term proposition:",marketing,TRUE,B,1,FALSE
163," When the analyst reads the data from a critical perspective to determine whether or not this fits with their expectations, this constitutes what is termed a:",marketing,FALSE,D,0,FALSE
164, What is the term used to describe how consistent or stable the ratings generated by a scale are?,marketing,TRUE,C,1,FALSE
165,"_________ enable different types of uncertainty to be lowered in several ways (Fill and McKee, 2012). These include reducing the complexity, increasing value and competitive advantage, routinization, and providing specialization.",marketing,FALSE,C,0,FALSE
166,"When little is known about the problem, research seeking to discover the cause of a problem by discussing the problem with informed sources and examining pre-existing data is undertaken. This type of research is:",marketing,TRUE,C,1,FALSE
167," A means of orchestrating the tools of the marketing communications mix, so that audiences perceive a single, consistent, unified message whenever they have contact with a brand, is referred to as:",marketing,TRUE,A,1,FALSE
168, Which of the following consumer buying behaviours requires the least effort?,marketing,TRUE,C,1,FALSE
169, ________________ is a process that leads to specific decisions on how to compete in the marketplace and how the company should best serve its customers.,marketing,TRUE,C,1,FALSE
170, What type of media has the primary objective to get the attention of shoppers and to stimulate them to make a purchase? (Examples include point-of-purchase displays and packaging.),marketing,TRUE,C,1,FALSE
171,"A commercial activity, whereby one party permits another an opportunity to exploit an association with a target audience in return for funds, services, or resources is referred to as:",marketing,TRUE,C,1,FALSE
172, Types of non-random samples include:,marketing,TRUE,A,1,FALSE
173, These store goods for moderate to long periods:,marketing,TRUE,A,1,FALSE
174,Robert is a marketer for a global consumer products company. He is working on the promotional campaign designed to reach a target audience in a new international market. Robert is working hard to make sure that the promotional campaign is clearly understood by the nation's consumers and doesn't offend anyone. By which of the factors in the external environment is he being influenced,marketing,TRUE,A,1,FALSE
175,"____________________ are those who address the same target market but provide a different offering to satisfy the market need, for example Spotify, Sony, and Apple's iPod.",marketing,TRUE,D,1,FALSE
176, A key benefit of the STP process is:,marketing,TRUE,D,1,FALSE
177," ____________ is also a form of sponsorship and represents a relationship between film/TV producers and managers of brands. Through this arrangement, brand managers are able, for a fee, to present their brands 'naturally' within a film or entertainment event. Such placement is designed to increase brand awareness, develop positive brand attitudes, and possibly lead to purchase activity.",marketing,TRUE,A,1,FALSE
178,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",marketing,TRUE,C,1,FALSE
179, ___________ occurs when a website's structure and content is improved to maximize its listing in organic search engine results pages using relevant keywords or search phrases.,marketing,TRUE,B,1,FALSE
180,"A form of marketing communications that uses the Internet for the purpose of advertising, aiming to increase website traffic and/or encourage product trial, purchase, and repeat purchase activity is called:",marketing,TRUE,C,1,FALSE
181,"This branding policy requires that all the products use the organization's name, either entirely or in part, e.g. Microsoft, Heinz, and Kellogg's",marketing,FALSE,C,0,FALSE
182, The action of presenting persuasive communication and the action of audiences in interpreting that communication to assimilate it into their existing understanding is referred to as:,marketing,FALSE,C,0,FALSE
183," An organization can offer standard products at acceptable levels of quality, yet still generate above-average profit margin by adopting _____________",marketing,FALSE,B,0,FALSE
184, Which of the following is not an issue that marketers need to consider when using digital resources for marketing activities?,marketing,FALSE,C,0,FALSE
185, What type of media helps advertisers demonstrate the benefits of using a particular product and can bring life and energy to an advertiser's message?,marketing,FALSE,B,0,FALSE
186,The process of keeping a running account of merchandise on hand is referred to as,marketing,TRUE,A,1,FALSE
187,This is the sharing of meaning created through the transmission of information:,marketing,TRUE,A,1,FALSE
188,In relationship marketing firms focus on __________ relationships with __________.,marketing,TRUE,B,1,FALSE
189," Which of the following means placing your product or service in as many outlets or locations as possible, in order to maximize the opportunity for customers to find the good or service?",marketing,TRUE,B,1,FALSE
190, ______________ is used to determine whether one variable causes an effect in another variable. In order to determine causality experimental or longitudinal studies are needed.,marketing,TRUE,C,1,FALSE
191, A database of information that is maintained by human editors and lists websites by category and subcategory with categorization is known as:,marketing,TRUE,A,1,FALSE
192,Services are characterized by five distinct characteristics. These are:,marketing,TRUE,C,1,FALSE
193,A company sells its product at two different prices in two different locations. Which of the following types of research will be most effective in identifying the optimal price for the product if all other marketing factors are held constant?,marketing,TRUE,D,1,FALSE
194,"Where the price is set low relative to the competition to gain market share, this strategy is known as:",marketing,TRUE,D,1,FALSE
195, Which of the following is not the rationale for developing CSR initiatives?,marketing,TRUE,C,1,FALSE
196,This business-to-business pricing approach seeks to understand customers' needs before pricing the offering according to those needs in order to generate a long-term relationship. This is referred to as:,marketing,FALSE,D,0,FALSE
197,"This form of advert delivered on social platforms and social gaming websites and apps, across all device types is known as:",marketing,TRUE,B,1,FALSE
198, Secondary data has two important advantages over primary data. It is:,marketing,TRUE,D,1,FALSE
199," Internet-based organizations designed to provide information to channel members, including end-users are referred to as:",marketing,TRUE,A,1,FALSE
200,"In B2B contexts, ___________ occurs in large organizations where considerable internal dealing between different company divisions occurs, often across national boundaries.",marketing,TRUE,B,1,FALSE
201,This is when a product or service is offered together with another typically complementary product or service:,marketing,TRUE,C,1,FALSE
202, This is something that at some time in the future may destabilize and/or reduce the potential performance of the organization.,marketing,TRUE,C,1,FALSE
